property_id,check_in_date,room_category,successful_bookings,capacity,occupancy
17564,2022-06-24,RT2,15,40,38%
18561,2022-06-24,RT2,18,40,45%
18560,2022-06-24,RT2,19,40,48%
17560,2022-06-24,RT2,22,45,49%
19561,2022-06-24,RT2,21,45,47%
19563,2022-06-24,RT2,19,45,42%
19563,2022-06-24,RT3,13,29,45%
19562,2022-06-24,RT3,16,29,55%
19561,2022-06-24,RT3,12,29,41%
18562,2022-06-24,RT3,15,29,52%
17558,2022-06-24,RT3,11,27,41%
17562,2022-06-24,RT3,8,27,30%
19559,2022-06-24,RT3,12,27,44%
16559,2022-06-24,RT3,16,32,50%
16558,2022-06-24,RT3,4,8,50%
17563,2022-06-24,RT3,7,16,44%
17559,2022-06-24,RT3,8,16,50%
18559,2022-06-24,RT3,8,23,35%
19558,2022-06-24,RT3,8,21,38%
19560,2022-06-24,RT3,8,19,42%
16561,2022-06-24,RT3,14,21,67%
16560,2022-06-24,RT3,9,20,45%
17561,2022-06-24,RT3,9,19,47%
18563,2022-06-24,RT3,9,23,39%
17564,2022-06-24,RT3,9,24,38%
16562,2022-06-24,RT3,10,18,56%
17560,2022-06-24,RT3,10,25,40%
18558,2022-06-24,RT3,12,26,46%
18560,2022-06-24,RT3,12,24,50%
18561,2022-06-24,RT3,12,25,48%
16563,2022-06-24,RT3,11,20,55%
16562,2022-06-24,RT4,2,6,33%
17561,2022-06-24,RT4,2,4,50%
17562,2022-06-24,RT4,2,6,33%
19558,2022-06-24,RT4,2,7,29%
19563,2022-06-24,RT4,2,6,33%
19559,2022-06-24,RT4,2,3,67%
16558,2022-06-24,RT4,2,3,67%
18561,2022-06-24,RT4,4,9,44%
16561,2022-06-24,RT4,5,10,50%
17560,2022-06-24,RT4,5,13,38%
17564,2022-06-24,RT4,6,17,35%
18560,2022-06-24,RT4,7,15,47%
19560,2022-06-24,RT4,9,16,56%
18559,2022-06-24,RT4,6,19,32%
17563,2022-06-24,RT4,8,19,42%
19562,2022-06-24,RT4,8,14,57%
17559,2022-06-24,RT4,6,14,43%
18558,2022-06-24,RT4,9,20,45%
18562,2022-06-24,RT4,8,20,40%
18563,2022-06-24,RT4,8,18,44%
16563,2022-06-24,RT4,10,18,56%
16559,2022-06-24,RT4,9,18,50%
17558,2022-06-24,RT4,3,6,50%
16560,2022-06-24,RT4,3,7,43%
19561,2022-06-24,RT4,3,7,43%
16559,2022-06-25,RT1,20,30,67%
18560,2022-06-25,RT1,22,30,73%
19562,2022-06-25,RT1,21,30,70%
19563,2022-06-25,RT1,19,30,63%
17558,2022-06-25,RT1,10,19,53%
16558,2022-06-25,RT1,14,19,74%
17560,2022-06-25,RT1,26,40,65%
19558,2022-06-25,RT1,24,40,60%
19560,2022-06-25,RT1,18,26,69%
17561,2022-06-25,RT1,20,26,77%
16560,2022-06-25,RT1,20,34,59%
16561,2022-06-25,RT1,14,18,78%
16562,2022-06-25,RT1,18,31,58%
16563,2022-06-25,RT1,31,41,76%
17559,2022-06-25,RT1,22,32,69%
17562,2022-06-25,RT1,9,20,45%
17563,2022-06-25,RT1,16,25,64%
18558,2022-06-25,RT1,9,15,60%
18559,2022-06-25,RT1,25,42,60%
18561,2022-06-25,RT1,28,33,85%
18562,2022-06-25,RT1,27,38,71%
18563,2022-06-25,RT1,15,27,56%
19559,2022-06-25,RT1,13,24,54%
19561,2022-06-25,RT1,23,36,64%
17564,2022-06-25,RT1,7,16,44%
19562,2022-06-25,RT2,18,23,78%
18563,2022-06-25,RT2,18,29,62%
17561,2022-06-25,RT2,27,36,75%
17558,2022-06-25,RT2,28,50,56%
16562,2022-06-25,RT2,25,43,58%
16561,2022-06-25,RT2,17,24,71%
16558,2022-06-25,RT2,15,22,68%
19560,2022-06-25,RT2,28,38,74%
16563,2022-06-25,RT2,31,38,82%
16559,2022-06-25,RT2,26,41,63%
19559,2022-06-25,RT2,27,41,66%
19558,2022-06-25,RT2,18,39,46%
17559,2022-06-25,RT2,28,39,72%
16560,2022-06-25,RT2,21,34,62%
18562,2022-06-25,RT2,24,34,71%
18559,2022-06-25,RT2,24,44,55%
17563,2022-06-25,RT2,33,44,75%
17562,2022-06-25,RT2,16,30,53%
18558,2022-06-25,RT2,19,30,63%
17564,2022-06-25,RT2,21,40,53%
18561,2022-06-25,RT2,29,40,73%
18560,2022-06-25,RT2,33,40,83%
17560,2022-06-25,RT2,24,45,53%
19561,2022-06-25,RT2,28,45,62%
19563,2022-06-25,RT2,28,45,62%
19563,2022-06-25,RT3,19,29,66%
19562,2022-06-25,RT3,21,29,72%
19561,2022-06-25,RT3,16,29,55%
18562,2022-06-25,RT3,20,29,69%
17558,2022-06-25,RT3,15,27,56%
17562,2022-06-25,RT3,12,27,44%
19559,2022-06-25,RT3,17,27,63%
16559,2022-06-25,RT3,26,32,81%
16558,2022-06-25,RT3,7,8,88%
17560,2022-06-25,RT3,15,25,60%
18561,2022-06-25,RT3,18,25,72%
16561,2022-06-25,RT3,16,21,76%
16563,2022-06-25,RT3,17,20,85%
17561,2022-06-25,RT3,16,19,84%
18558,2022-06-25,RT3,17,26,65%
18560,2022-06-25,RT3,18,24,75%
18559,2022-06-25,RT3,13,23,57%
18563,2022-06-25,RT3,13,23,57%
17563,2022-06-25,RT3,14,16,88%
19560,2022-06-25,RT3,14,19,74%
17564,2022-06-25,RT3,12,24,50%
16560,2022-06-25,RT3,11,20,55%
16562,2022-06-25,RT3,11,18,61%
17559,2022-06-25,RT3,11,16,69%
19558,2022-06-25,RT3,11,21,52%
19559,2022-06-25,RT4,2,3,67%
16558,2022-06-25,RT4,2,3,67%
16562,2022-06-25,RT4,4,6,67%
17558,2022-06-25,RT4,4,6,67%
17562,2022-06-25,RT4,4,6,67%
16560,2022-06-25,RT4,4,7,57%
19561,2022-06-25,RT4,4,7,57%
16561,2022-06-25,RT4,7,10,70%
17560,2022-06-25,RT4,7,13,54%
18561,2022-06-25,RT4,7,9,78%
17564,2022-06-25,RT4,9,17,53%
18560,2022-06-25,RT4,11,15,73%
19560,2022-06-25,RT4,13,16,81%
18559,2022-06-25,RT4,9,19,47%
17563,2022-06-25,RT4,14,19,74%
19562,2022-06-25,RT4,10,14,71%
17559,2022-06-25,RT4,10,14,71%
18558,2022-06-25,RT4,13,20,65%
18562,2022-06-25,RT4,14,20,70%
18563,2022-06-25,RT4,10,18,56%
16563,2022-06-25,RT4,15,18,83%
16559,2022-06-25,RT4,12,18,67%
19563,2022-06-25,RT4,3,6,50%
19558,2022-06-25,RT4,3,7,43%
17561,2022-06-25,RT4,3,4,75%
19563,2022-06-26,RT3,20,29,69%
18560,2022-06-26,RT1,28,30,93%
19562,2022-06-26,RT1,27,30,90%
19563,2022-06-26,RT1,22,30,73%
17558,2022-06-26,RT1,15,19,79%
16558,2022-06-26,RT1,16,19,84%
17560,2022-06-26,RT1,28,40,70%
19558,2022-06-26,RT1,24,40,60%
19560,2022-06-26,RT1,22,26,85%
17561,2022-06-26,RT1,23,26,88%
16560,2022-06-26,RT1,25,34,74%
16561,2022-06-26,RT1,16,18,89%
16562,2022-06-26,RT1,23,31,74%
16563,2022-06-26,RT1,40,41,98%
17559,2022-06-26,RT1,30,32,94%
17562,2022-06-26,RT1,11,20,55%
17563,2022-06-26,RT1,24,25,96%
18558,2022-06-26,RT1,11,15,73%
18559,2022-06-26,RT1,25,42,60%
18561,2022-06-26,RT1,28,33,85%
18562,2022-06-26,RT1,33,38,87%
18563,2022-06-26,RT1,19,27,70%
19559,2022-06-26,RT1,17,24,71%
19561,2022-06-26,RT1,28,36,78%
17564,2022-06-26,RT1,9,16,56%
19562,2022-06-26,RT2,20,23,87%
18563,2022-06-26,RT2,21,29,72%
17561,2022-06-26,RT2,31,36,86%
17558,2022-06-26,RT2,34,50,68%
16562,2022-06-26,RT2,31,43,72%
16561,2022-06-26,RT2,20,24,83%
16558,2022-06-26,RT2,21,22,95%
19560,2022-06-26,RT2,32,38,84%
16563,2022-06-26,RT2,34,38,89%
16559,2022-06-26,RT2,38,41,93%
19559,2022-06-26,RT2,31,41,76%
19558,2022-06-26,RT2,26,39,67%
17559,2022-06-26,RT2,36,39,92%
16560,2022-06-26,RT2,26,34,76%
18562,2022-06-26,RT2,31,34,91%
18559,2022-06-26,RT2,29,44,66%
17563,2022-06-26,RT2,40,44,91%
17562,2022-06-26,RT2,17,30,57%
18558,2022-06-26,RT2,23,30,77%
17564,2022-06-26,RT2,27,40,68%
18561,2022-06-26,RT2,37,40,93%
18560,2022-06-26,RT2,36,40,90%
17560,2022-06-26,RT2,31,45,69%
19561,2022-06-26,RT2,34,45,76%
19563,2022-06-26,RT2,33,45,73%
16559,2022-06-26,RT1,29,30,97%
19562,2022-06-26,RT3,26,29,90%
19561,2022-06-26,RT3,20,29,69%
18562,2022-06-26,RT3,26,29,90%
17558,2022-06-26,RT3,19,27,70%
17562,2022-06-26,RT3,17,27,63%
19559,2022-06-26,RT3,21,27,78%
16559,2022-06-26,RT3,28,32,88%
17560,2022-06-26,RT3,19,25,76%
18561,2022-06-26,RT3,22,25,88%
16561,2022-06-26,RT3,18,21,86%
16563,2022-06-26,RT3,18,20,90%
17561,2022-06-26,RT3,17,19,89%
18558,2022-06-26,RT3,19,26,73%
18560,2022-06-26,RT3,23,24,96%
18563,2022-06-26,RT3,18,23,78%
19560,2022-06-26,RT3,17,19,89%
17564,2022-06-26,RT3,16,24,67%
17559,2022-06-26,RT3,15,16,94%
17563,2022-06-26,RT3,15,16,94%
16558,2022-06-26,RT3,8,8,100%
16562,2022-06-26,RT3,13,18,72%
16560,2022-06-26,RT3,14,20,70%
18559,2022-06-26,RT3,14,23,61%
19558,2022-06-26,RT3,12,21,57%
19559,2022-06-26,RT4,2,3,67%
17558,2022-06-26,RT4,4,6,67%
17562,2022-06-26,RT4,4,6,67%
19558,2022-06-26,RT4,4,7,57%
17561,2022-06-26,RT4,4,4,100%
16560,2022-06-26,RT4,5,7,71%
16562,2022-06-26,RT4,5,6,83%
19561,2022-06-26,RT4,5,7,71%
19563,2022-06-26,RT4,5,6,83%
16561,2022-06-26,RT4,9,10,90%
17560,2022-06-26,RT4,9,13,69%
18561,2022-06-26,RT4,8,9,89%
17564,2022-06-26,RT4,11,17,65%
18560,2022-06-26,RT4,13,15,87%
19560,2022-06-26,RT4,14,16,88%
18559,2022-06-26,RT4,12,19,63%
17563,2022-06-26,RT4,19,19,100%
19562,2022-06-26,RT4,13,14,93%
17559,2022-06-26,RT4,12,14,86%
18558,2022-06-26,RT4,14,20,70%
18562,2022-06-26,RT4,19,20,95%
18563,2022-06-26,RT4,14,18,78%
16563,2022-06-26,RT4,16,18,89%
16559,2022-06-26,RT4,16,18,89%
16558,2022-06-26,RT4,3,3,100%
16559,2022-06-27,RT1,19,30,63%
18560,2022-06-27,RT1,18,30,60%
19562,2022-06-27,RT1,18,30,60%
19563,2022-06-27,RT1,17,30,57%
17558,2022-06-27,RT1,10,19,53%
16558,2022-06-27,RT1,12,19,63%
17560,2022-06-27,RT1,21,40,53%
19558,2022-06-27,RT1,18,40,45%
19560,2022-06-27,RT1,15,26,58%
17561,2022-06-27,RT1,17,26,65%
16560,2022-06-27,RT1,19,34,56%
16561,2022-06-27,RT1,10,18,56%
16562,2022-06-27,RT1,14,31,45%
16563,2022-06-27,RT1,27,41,66%
17559,2022-06-27,RT1,17,32,53%
17562,2022-06-27,RT1,9,20,45%
17563,2022-06-27,RT1,17,25,68%
18558,2022-06-27,RT1,8,15,53%
18559,2022-06-27,RT1,19,42,45%
18561,2022-06-27,RT1,22,33,67%
18562,2022-06-27,RT1,24,38,63%
18563,2022-06-27,RT1,15,27,56%
19559,2022-06-27,RT1,12,24,50%
19561,2022-06-27,RT1,16,36,44%
17564,2022-06-27,RT1,6,16,38%
19562,2022-06-27,RT2,15,23,65%
18563,2022-06-27,RT2,14,29,48%
17561,2022-06-27,RT2,23,36,64%
17558,2022-06-27,RT2,24,50,48%
16562,2022-06-27,RT2,23,43,53%
16561,2022-06-27,RT2,16,24,67%
16558,2022-06-27,RT2,13,22,59%
19560,2022-06-27,RT2,22,38,58%
16563,2022-06-27,RT2,28,38,74%
16559,2022-06-27,RT2,24,41,59%
19559,2022-06-27,RT2,22,41,54%
19558,2022-06-27,RT2,17,39,44%
17559,2022-06-27,RT2,24,39,62%
16560,2022-06-27,RT2,15,34,44%
18562,2022-06-27,RT2,25,34,74%
18559,2022-06-27,RT2,17,44,39%
17563,2022-06-27,RT2,28,44,64%
17562,2022-06-27,RT2,12,30,40%
18558,2022-06-27,RT2,15,30,50%
17564,2022-06-27,RT2,15,40,38%
18561,2022-06-27,RT2,23,40,58%
18560,2022-06-27,RT2,25,40,63%
17560,2022-06-27,RT2,23,45,51%
19561,2022-06-27,RT2,23,45,51%
19563,2022-06-27,RT2,22,45,49%
19563,2022-06-27,RT3,13,29,45%
19562,2022-06-27,RT3,15,29,52%
19561,2022-06-27,RT3,14,29,48%
18562,2022-06-27,RT3,18,29,62%
17558,2022-06-27,RT3,12,27,44%
17562,2022-06-27,RT3,12,27,44%
19559,2022-06-27,RT3,13,27,48%
16559,2022-06-27,RT3,21,32,66%
16558,2022-06-27,RT3,5,8,63%
18561,2022-06-27,RT3,17,25,68%
18559,2022-06-27,RT3,8,23,35%
19558,2022-06-27,RT3,8,21,38%
16561,2022-06-27,RT3,13,21,62%
17561,2022-06-27,RT3,13,19,68%
18558,2022-06-27,RT3,13,26,50%
18560,2022-06-27,RT3,14,24,58%
17564,2022-06-27,RT3,9,24,38%
16560,2022-06-27,RT3,10,20,50%
16562,2022-06-27,RT3,10,18,56%
16563,2022-06-27,RT3,12,20,60%
17560,2022-06-27,RT3,12,25,48%
17563,2022-06-27,RT3,12,16,75%
18563,2022-06-27,RT3,12,23,52%
19560,2022-06-27,RT3,12,19,63%
17559,2022-06-27,RT3,11,16,69%
19559,2022-06-27,RT4,2,3,67%
16558,2022-06-27,RT4,2,3,67%
16562,2022-06-27,RT4,4,6,67%
19563,2022-06-27,RT4,4,6,67%
16560,2022-06-27,RT4,4,7,57%
19561,2022-06-27,RT4,4,7,57%
18561,2022-06-27,RT4,5,9,56%
16561,2022-06-27,RT4,6,10,60%
17560,2022-06-27,RT4,6,13,46%
17564,2022-06-27,RT4,7,17,41%
18560,2022-06-27,RT4,10,15,67%
19560,2022-06-27,RT4,11,16,69%
18559,2022-06-27,RT4,9,19,47%
17563,2022-06-27,RT4,12,19,63%
19562,2022-06-27,RT4,8,14,57%
17559,2022-06-27,RT4,9,14,64%
18558,2022-06-27,RT4,9,20,45%
18562,2022-06-27,RT4,12,20,60%
18563,2022-06-27,RT4,9,18,50%
16563,2022-06-27,RT4,10,18,56%
16559,2022-06-27,RT4,11,18,61%
17558,2022-06-27,RT4,3,6,50%
17562,2022-06-27,RT4,3,6,50%
19558,2022-06-27,RT4,3,7,43%
17561,2022-06-27,RT4,3,4,75%
16559,2022-06-28,RT1,21,30,70%
18560,2022-06-28,RT1,19,30,63%
19562,2022-06-28,RT1,19,30,63%
19563,2022-06-28,RT1,15,30,50%
17558,2022-06-28,RT1,10,19,53%
16558,2022-06-28,RT1,11,19,58%
17560,2022-06-28,RT1,20,40,50%
19558,2022-06-28,RT1,17,40,43%
19560,2022-06-28,RT1,17,26,65%
17561,2022-06-28,RT1,17,26,65%
16560,2022-06-28,RT1,17,34,50%
16561,2022-06-28,RT1,12,18,67%
16562,2022-06-28,RT1,15,31,48%
16563,2022-06-28,RT1,26,41,63%
17559,2022-06-28,RT1,18,32,56%
17562,2022-06-28,RT1,8,20,40%
17563,2022-06-28,RT1,17,25,68%
18558,2022-06-28,RT1,7,15,47%
18559,2022-06-28,RT1,17,42,40%
18561,2022-06-28,RT1,18,33,55%
18562,2022-06-28,RT1,27,38,71%
18563,2022-06-28,RT1,13,27,48%
19559,2022-06-28,RT1,12,24,50%
19561,2022-06-28,RT1,16,36,44%
17564,2022-06-28,RT1,6,16,38%
19562,2022-06-28,RT2,14,23,61%
18563,2022-06-28,RT2,14,29,48%
17561,2022-06-28,RT2,24,36,67%
17558,2022-06-28,RT2,26,50,52%
16562,2022-06-28,RT2,23,43,53%
16561,2022-06-28,RT2,15,24,63%
16558,2022-06-28,RT2,15,22,68%
19560,2022-06-28,RT2,22,38,58%
16563,2022-06-28,RT2,23,38,61%
16559,2022-06-28,RT2,26,41,63%
19559,2022-06-28,RT2,23,41,56%
19558,2022-06-28,RT2,15,39,38%
17559,2022-06-28,RT2,23,39,59%
16560,2022-06-28,RT2,15,34,44%
18562,2022-06-28,RT2,21,34,62%
18559,2022-06-28,RT2,21,44,48%
17563,2022-06-28,RT2,27,44,61%
17562,2022-06-28,RT2,12,30,40%
18558,2022-06-28,RT2,14,30,47%
17564,2022-06-28,RT2,16,40,40%
18561,2022-06-28,RT2,28,40,70%
18560,2022-06-28,RT2,23,40,58%
17560,2022-06-28,RT2,22,45,49%
19561,2022-06-28,RT2,20,45,44%
19563,2022-06-28,RT2,26,45,58%
19563,2022-06-28,RT3,15,29,52%
19562,2022-06-28,RT3,18,29,62%
19561,2022-06-28,RT3,13,29,45%
18562,2022-06-28,RT3,19,29,66%
17558,2022-06-28,RT3,14,27,52%
17562,2022-06-28,RT3,12,27,44%
19559,2022-06-28,RT3,15,27,56%
16559,2022-06-28,RT3,21,32,66%
16558,2022-06-28,RT3,5,8,63%
18561,2022-06-28,RT3,15,25,60%
18560,2022-06-28,RT3,17,24,71%
16561,2022-06-28,RT3,13,21,62%
17560,2022-06-28,RT3,13,25,52%
18558,2022-06-28,RT3,13,26,50%
19560,2022-06-28,RT3,14,19,74%
18559,2022-06-28,RT3,9,23,39%
19558,2022-06-28,RT3,9,21,43%
16562,2022-06-28,RT3,10,18,56%
17564,2022-06-28,RT3,10,24,42%
17561,2022-06-28,RT3,12,19,63%
16560,2022-06-28,RT3,11,20,55%
16563,2022-06-28,RT3,11,20,55%
17559,2022-06-28,RT3,11,16,69%
17563,2022-06-28,RT3,11,16,69%
18563,2022-06-28,RT3,11,23,48%
19559,2022-06-28,RT4,2,3,67%
16558,2022-06-28,RT4,2,3,67%
17558,2022-06-28,RT4,4,6,67%
16560,2022-06-28,RT4,4,7,57%
16561,2022-06-28,RT4,5,10,50%
18561,2022-06-28,RT4,5,9,56%
17560,2022-06-28,RT4,6,13,46%
17564,2022-06-28,RT4,7,17,41%
18560,2022-06-28,RT4,10,15,67%
19560,2022-06-28,RT4,9,16,56%
18559,2022-06-28,RT4,8,19,42%
17563,2022-06-28,RT4,11,19,58%
19562,2022-06-28,RT4,7,14,50%
17559,2022-06-28,RT4,8,14,57%
18558,2022-06-28,RT4,10,20,50%
18562,2022-06-28,RT4,11,20,55%
18563,2022-06-28,RT4,9,18,50%
16563,2022-06-28,RT4,13,18,72%
16559,2022-06-28,RT4,10,18,56%
16562,2022-06-28,RT4,3,6,50%
17562,2022-06-28,RT4,3,6,50%
19563,2022-06-28,RT4,3,6,50%
19558,2022-06-28,RT4,3,7,43%
19561,2022-06-28,RT4,3,7,43%
17561,2022-06-28,RT4,3,4,75%
19563,2022-06-29,RT3,15,29,52%
18560,2022-06-29,RT1,20,30,67%
19562,2022-06-29,RT1,20,30,67%
19563,2022-06-29,RT1,14,30,47%
17558,2022-06-29,RT1,10,19,53%
16558,2022-06-29,RT1,12,19,63%
17560,2022-06-29,RT1,21,40,53%
19558,2022-06-29,RT1,18,40,45%
19560,2022-06-29,RT1,13,26,50%
17561,2022-06-29,RT1,17,26,65%
16560,2022-06-29,RT1,18,34,53%
16561,2022-06-29,RT1,10,18,56%
16562,2022-06-29,RT1,14,31,45%
16563,2022-06-29,RT1,23,41,56%
17559,2022-06-29,RT1,22,32,69%
17562,2022-06-29,RT1,8,20,40%
17563,2022-06-29,RT1,15,25,60%
18558,2022-06-29,RT1,8,15,53%
18559,2022-06-29,RT1,18,42,43%
18561,2022-06-29,RT1,21,33,64%
18562,2022-06-29,RT1,24,38,63%
18563,2022-06-29,RT1,15,27,56%
19559,2022-06-29,RT1,12,24,50%
19561,2022-06-29,RT1,20,36,56%
17564,2022-06-29,RT1,7,16,44%
19562,2022-06-29,RT2,17,23,74%
18563,2022-06-29,RT2,15,29,52%
17561,2022-06-29,RT2,23,36,64%
17558,2022-06-29,RT2,25,50,50%
16562,2022-06-29,RT2,23,43,53%
16561,2022-06-29,RT2,15,24,63%
16558,2022-06-29,RT2,15,22,68%
19560,2022-06-29,RT2,24,38,63%
16563,2022-06-29,RT2,25,38,66%
16559,2022-06-29,RT2,23,41,56%
19559,2022-06-29,RT2,22,41,54%
19558,2022-06-29,RT2,15,39,38%
17559,2022-06-29,RT2,24,39,62%
16560,2022-06-29,RT2,19,34,56%
18562,2022-06-29,RT2,20,34,59%
18559,2022-06-29,RT2,19,44,43%
17563,2022-06-29,RT2,28,44,64%
17562,2022-06-29,RT2,14,30,47%
18558,2022-06-29,RT2,14,30,47%
17564,2022-06-29,RT2,17,40,43%
18561,2022-06-29,RT2,27,40,68%
18560,2022-06-29,RT2,23,40,58%
17560,2022-06-29,RT2,24,45,53%
19561,2022-06-29,RT2,25,45,56%
19563,2022-06-29,RT2,24,45,53%
16559,2022-06-29,RT1,18,30,60%
19562,2022-06-29,RT3,20,29,69%
19561,2022-06-29,RT3,14,29,48%
18562,2022-06-29,RT3,18,29,62%
17558,2022-06-29,RT3,15,27,56%
17562,2022-06-29,RT3,10,27,37%
19559,2022-06-29,RT3,12,27,44%
16559,2022-06-29,RT3,20,32,63%
16558,2022-06-29,RT3,5,8,63%
18561,2022-06-29,RT3,19,25,76%
18560,2022-06-29,RT3,16,24,67%
16563,2022-06-29,RT3,13,20,65%
18563,2022-06-29,RT3,13,23,57%
16561,2022-06-29,RT3,14,21,67%
16562,2022-06-29,RT3,9,18,50%
17559,2022-06-29,RT3,10,16,63%
18559,2022-06-29,RT3,10,23,43%
19558,2022-06-29,RT3,10,21,48%
16560,2022-06-29,RT3,12,20,60%
17560,2022-06-29,RT3,12,25,48%
18558,2022-06-29,RT3,12,26,46%
19560,2022-06-29,RT3,12,19,63%
17564,2022-06-29,RT3,12,24,50%
17561,2022-06-29,RT3,11,19,58%
17563,2022-06-29,RT3,11,16,69%
19559,2022-06-29,RT4,2,3,67%
16558,2022-06-29,RT4,2,3,67%
16562,2022-06-29,RT4,4,6,67%
19558,2022-06-29,RT4,4,7,57%
16561,2022-06-29,RT4,5,10,50%
17560,2022-06-29,RT4,6,13,46%
18561,2022-06-29,RT4,6,9,67%
17564,2022-06-29,RT4,7,17,41%
18560,2022-06-29,RT4,9,15,60%
19560,2022-06-29,RT4,10,16,63%
18559,2022-06-29,RT4,8,19,42%
17563,2022-06-29,RT4,14,19,74%
19562,2022-06-29,RT4,10,14,71%
17559,2022-06-29,RT4,9,14,64%
18558,2022-06-29,RT4,10,20,50%
18562,2022-06-29,RT4,12,20,60%
18563,2022-06-29,RT4,10,18,56%
16563,2022-06-29,RT4,11,18,61%
16559,2022-06-29,RT4,10,18,56%
17558,2022-06-29,RT4,3,6,50%
17562,2022-06-29,RT4,3,6,50%
19563,2022-06-29,RT4,3,6,50%
16560,2022-06-29,RT4,3,7,43%
19561,2022-06-29,RT4,3,7,43%
17561,2022-06-29,RT4,3,4,75%
16559,2022-06-30,RT1,17,30,57%
19562,2022-06-30,RT1,19,30,63%
19563,2022-06-30,RT1,15,30,50%
17558,2022-06-30,RT1,10,19,53%
16558,2022-06-30,RT1,13,19,68%
17560,2022-06-30,RT1,18,40,45%
19558,2022-06-30,RT1,17,40,43%
19560,2022-06-30,RT1,16,26,62%
17561,2022-06-30,RT1,16,26,62%
16560,2022-06-30,RT1,17,34,50%
16561,2022-06-30,RT1,12,18,67%
16562,2022-06-30,RT1,17,31,55%
16563,2022-06-30,RT1,27,41,66%
17559,2022-06-30,RT1,22,32,69%
17562,2022-06-30,RT1,9,20,45%
17563,2022-06-30,RT1,13,25,52%
18558,2022-06-30,RT1,8,15,53%
18559,2022-06-30,RT1,16,42,38%
18561,2022-06-30,RT1,21,33,64%
18562,2022-06-30,RT1,24,38,63%
18563,2022-06-30,RT1,14,27,52%
19559,2022-06-30,RT1,12,24,50%
19561,2022-06-30,RT1,18,36,50%
17564,2022-06-30,RT1,6,16,38%
19562,2022-06-30,RT2,14,23,61%
18563,2022-06-30,RT2,14,29,48%
17561,2022-06-30,RT2,22,36,61%
17558,2022-06-30,RT2,24,50,48%
16562,2022-06-30,RT2,19,43,44%
16561,2022-06-30,RT2,14,24,58%
16558,2022-06-30,RT2,15,22,68%
19560,2022-06-30,RT2,27,38,71%
16563,2022-06-30,RT2,22,38,58%
16559,2022-06-30,RT2,27,41,66%
19559,2022-06-30,RT2,22,41,54%
19558,2022-06-30,RT2,17,39,44%
17559,2022-06-30,RT2,22,39,56%
16560,2022-06-30,RT2,15,34,44%
18562,2022-06-30,RT2,22,34,65%
18559,2022-06-30,RT2,19,44,43%
17563,2022-06-30,RT2,32,44,73%
17562,2022-06-30,RT2,14,30,47%
18558,2022-06-30,RT2,14,30,47%
17564,2022-06-30,RT2,18,40,45%
18561,2022-06-30,RT2,28,40,70%
18560,2022-06-30,RT2,24,40,60%
17560,2022-06-30,RT2,25,45,56%
19561,2022-06-30,RT2,22,45,49%
19563,2022-06-30,RT2,23,45,51%
19563,2022-06-30,RT3,13,29,45%
18560,2022-06-30,RT1,18,30,60%
19562,2022-06-30,RT3,20,29,69%
19561,2022-06-30,RT3,15,29,52%
18562,2022-06-30,RT3,18,29,62%
17558,2022-06-30,RT3,16,27,59%
17562,2022-06-30,RT3,11,27,41%
19559,2022-06-30,RT3,14,27,52%
16559,2022-06-30,RT3,20,32,63%
16558,2022-06-30,RT3,5,8,63%
18561,2022-06-30,RT3,18,25,72%
19558,2022-06-30,RT3,8,21,38%
16561,2022-06-30,RT3,13,21,62%
17560,2022-06-30,RT3,13,25,52%
16563,2022-06-30,RT3,14,20,70%
18558,2022-06-30,RT3,14,26,54%
18560,2022-06-30,RT3,14,24,58%
16560,2022-06-30,RT3,9,20,45%
17563,2022-06-30,RT3,9,16,56%
16562,2022-06-30,RT3,10,18,56%
18559,2022-06-30,RT3,10,23,43%
17564,2022-06-30,RT3,10,24,42%
19560,2022-06-30,RT3,12,19,63%
17559,2022-06-30,RT3,11,16,69%
17561,2022-06-30,RT3,11,19,58%
18563,2022-06-30,RT3,11,23,48%
19559,2022-06-30,RT4,2,3,67%
16558,2022-06-30,RT4,2,3,67%
16562,2022-06-30,RT4,4,6,67%
19561,2022-06-30,RT4,4,7,57%
17560,2022-06-30,RT4,5,13,38%
18561,2022-06-30,RT4,5,9,56%
16561,2022-06-30,RT4,6,10,60%
17564,2022-06-30,RT4,7,17,41%
18560,2022-06-30,RT4,8,15,53%
19560,2022-06-30,RT4,10,16,63%
18559,2022-06-30,RT4,9,19,47%
17563,2022-06-30,RT4,11,19,58%
19562,2022-06-30,RT4,8,14,57%
17559,2022-06-30,RT4,9,14,64%
18558,2022-06-30,RT4,11,20,55%
18562,2022-06-30,RT4,12,20,60%
18563,2022-06-30,RT4,10,18,56%
16563,2022-06-30,RT4,12,18,67%
16559,2022-06-30,RT4,10,18,56%
17558,2022-06-30,RT4,3,6,50%
17562,2022-06-30,RT4,3,6,50%
19563,2022-06-30,RT4,3,6,50%
16560,2022-06-30,RT4,3,7,43%
19558,2022-06-30,RT4,3,7,43%
17561,2022-06-30,RT4,3,4,75%
16559,2022-07-01,RT1,20,30,67%
18560,2022-07-01,RT1,17,30,57%
19562,2022-07-01,RT1,19,30,63%
19563,2022-07-01,RT1,14,30,47%
17558,2022-07-01,RT1,9,19,47%
16558,2022-07-01,RT1,11,19,58%
17560,2022-07-01,RT1,20,40,50%
19558,2022-07-01,RT1,17,40,43%
19560,2022-07-01,RT1,15,26,58%
